ZIP;AGE;GENDER;INCOME;STATE;RAMNTALL;NGIFTALL;MINRAMNT
59105;84;Female;2000;MT;89;8;5
84010;67;Female;4000;UT;40;3;10
36265;60;Male;3000;AL;20;1;20
70068;40;Male;6000;LA;37;4;5
39307;30;Male;4000;MS;80;4;10
96130;64;Female;5000;CA;45;3;10
53215;65;Male;2000;WI;28;3;6
74137;53;Male;7000;OK;37;3;10
48532;53;Male;6000;MI;88;15;3
46260;56;Female;5000;IN;30;3;5
85016;60;Female;7000;AZ;15;1;15
71913;37;Female;7000;AR;25;1;25
49503;59;Male;3000;MI;127;6;10
49412;64;Male;1000;MI;253;21;5
94603;60;Male;4000;CA;45;3;15
60477;74;Male;2000;IL;97;27;3
33410;81;Male;3000;FL;60;8;3
37604;42;Male;7000;TN;15;1;15
80905;89;Male;2000;CO;87;20;1
96080;55;Female;1000;CA;41;5;3
33594;68;Male;4000;FL;20;1;20
78626;54;Female;1000;TX;187;47;2
48412;70;Female;5000;MI;43;5;4
29501;46;Female;5000;SC;50;14;1
73505;66;Female;2000;OK;158;10;5
95603;76;Female;5000;CA;15;1;15
87108;70;Male;2000;NM;89;6;5
92673;67;Male;7000;CA;25;1;25
77351;72;Female;2000;TX;225;14;10
38851;52;Male;4000;MS;20;1;20
30501;76;Female;4000;GA;255;20;3
66209;71;Female;6000;KS;87;7;3
55449;73;Female;5000;MN;56;11;3
62222;44;Female;2000;IL;147;17;5
32949;78;Female;1000;FL;63;9;5
80220;91;Female;4000;CO;195;23;5
28787;71;Female;4000;NC;15;1;15
78703;84;Male;5000;TX;140;3;15
90740;68;Male;5000;CA;47;10;3
48146;65;Male;3000;MI;39;5;3
75652;76;Female;2000;TX;159;15;5
34652;78;Female;2000;FL;68;10;3
91304;78;Male;4000;CA;147;12;10
78612;35;Male;5000;TX;30;4;5
27858;58;Male;3000;NC;51;5;5
32779;64;Female;6000;FL;90;6;10
92277;48;Female;4000;CA;25;2;10
39702;60;Male;1000;MS;15;1;15
27577;33;Male;7000;NC;78;6;5
54911;30;Male;3000;WI;105;13;3
62521;87;Female;4000;IL;78;10;5
29112;72;Female;1000;SC;108;17;3
32714;38;Male;2000;FL;120;16;3
48144;46;Female;6000;MI;66;12;5
92009;91;Male;7000;CA;20;1;20
62035;84;Female;2000;IL;163;17;5
95608;50;Female;7000;CA;25;2;10
27017;32;Female;1000;NC;72;18;3
33702;76;Male;5000;FL;15;1;15
94523;43;Male;6000;CA;140;10;6
98203;56;Male;6000;WA;100;4;25
28726;60;Female;3000;NC;71;13;3
59803;44;Female;5000;MT;126;5;20
75209;81;Female;7000;TX;163;13;5
93926;86;Female;1000;CA;193;26;2
77027;58;Male;7000;TX;244;6;25
76541;82;Female;1000;TX;133;6;10
93720;88;Female;2000;CA;46;14;2
92037;70;Male;5000;CA;60;3;10
47598;68;Female;3000;IN;126;18;3
40475;63;Male;2000;KY;111;19;2
60016;63;Male;4000;IL;151;9;10
97527;88;Female;5000;OR;70;5;10
55112;88;Female;2000;MN;117;9;5
33617;34;Female;4000;FL;121;10;5
34974;72;Female;5000;FL;30;7;3
80127;88;Female;5000;CO;81;9;3
38118;39;Female;2000;TN;20;1;20
29203;73;Female;2000;SC;85;11;3
50644;96;Female;3000;IA;127;13;5
93550;36;Female;2000;CA;75;2;30
29206;46;Female;7000;SC;30;3;10
50501;45;Male;3000;IA;83;24;1
33174;41;Female;2000;FL;30;2;10
60647;48;Male;2000;IL;25;1;25
54720;55;Male;3000;WI;20;2;5
48458;78;Female;2000;MI;76;16;3
47591;48;Female;6000;IN;70;4;10
27107;58;Female;1000;NC;70;4;10
28734;44;Male;3000;NC;63;8;3
91803;78;Male;1000;CA;172;14;10
33040;76;Female;5000;FL;46;2;15
94110;86;Female;1000;CA;202;29;3
77025;79;Male;1000;TX;97;28;2
64055;26;Female;5000;MO;15;1;15
48185;42;Female;1000;MI;15;1;15
75043;42;Male;4000;TX;25;1;25
48170;48;Male;7000;MI;44;4;5
46530;56;Female;4000;IN;45;3;15
90280;60;Female;5000;CA;60;3;20
31717;70;Female;5000;GA;107;6;5
97140;89;Male;1000;OR;155;9;10
31406;84;Male;4000;GA;507;50;3
93030;84;Female;6000;CA;115;10;5
31792;36;Female;7000;GA;20;1;20
49201;73;Female;1000;MI;204;28;2
48656;56;Female;5000;MI;83;5;3
62906;85;Female;2000;IL;77;6;5
95076;52;Female;4000;CA;62;6;5
98026;40;Female;2000;WA;37;4;5
98117;91;Male;7000;WA;186;31;3
92354;88;Female;7000;CA;31;3;5
94538;73;Male;4000;CA;151;15;3
64130;58;Female;2000;MO;91;15;3
86326;74;Female;4000;AZ;83;12;3
49014;37;Female;3000;MI;25;2;5
40505;23;Female;2000;KY;200;26;5
96825;36;Female;2000;HI;37;3;10
40503;69;Male;2000;KY;116;19;3
48375;60;Female;5000;MI;20;1;20
77401;64;Female;7000;TX;224;21;5
82801;40;Male;6000;WY;45;2;20
77015;38;Male;1000;TX;46;6;5
31204;46;Female;3000;GA;112;21;5
55077;50;Female;5000;MN;112;9;5
75094;46;Female;5000;TX;145;7;10
48036;45;Male;7000;MI;30;2;10
32561;48;Female;7000;FL;15;1;15
92264;78;Male;5000;CA;175;7;25
92653;53;Male;6000;CA;240;19;7
95005;80;Female;1000;CA;132;24;2
46383;68;Female;7000;IN;72;6;5
80501;84;Female;2000;CO;146;6;5
55316;36;Female;4000;MN;25;2;5
37379;46;Female;4000;TN;305;21;5
65101;42;Female;7000;MO;50;3;5
28135;49;Female;2000;NC;20;2;5
79924;49;Male;2000;TX;107;12;3
85541;60;J;3000;AZ;131;13;5
64052;54;Male;4000;MO;130;14;5
53012;56;Female;4000;WI;82;6;5
97222;45;Female;3000;OR;243;13;7
91710;41;Female;4000;CA;130;14;5
28501;51;Female;3000;NC;47;4;8
60441;50;Female;6000;IL;95;10;5
33064;91;Male;1000;FL;125;26;2
50208;66;Male;5000;IA;25;2;5
48103;44;Female;7000;MI;237;20;5
46310;59;Male;7000;IN;30;4;5
36075;65;Female;7000;AL;53;4;5
33160;65;Male;7000;FL;122;13;5
80231;52;Male;4000;CO;25;1;25
33409;87;Female;1000;FL;145;9;10
93447;58;Female;2000;CA;205;7;10
93065;44;Male;6000;CA;885;21;10
62301;79;Female;1000;IL;88;20;3
96080;34;Female;6000;CA;20;1;20
77532;62;Male;4000;TX;60;3;10
85936;57;Male;4000;AZ;75;3;25
46385;47;U;7000;IN;93;4;15
85308;28;Male;4000;AZ;40;1;40
64154;49;Female;7000;MO;719;37;5
33901;71;Female;2000;FL;25;1;25
29420;68;Male;1000;SC;335;19;10
48603;59;Male;4000;MI;25;1;25
36116;62;Male;5000;AL;121;10;6
60467;58;Female;6000;IL;170;8;10
48219;56;Female;4000;MI;42;4;5
28791;72;Male;5000;NC;22;3;5
98565;70;Male;2000;WA;97;6;10
33407;70;Female;5000;FL;30;4;5
93720;74;Male;5000;CA;130;8;5
75230;80;Male;5000;TX;130;11;6
65807;52;Female;5000;MO;52;4;10
54173;56;Female;2000;WI;128;10;5
92570;32;Female;5000;CA;30;2;10
93030;78;Female;3000;CA;94;13;5
32141;36;Female;3000;FL;15;1;15
80915;84;Female;4000;CO;60;6;10
72002;80;Female;4000;AR;25;3;5
99645;48;Male;3000;AK;72;11;5
97013;46;Female;3000;OR;44;6;5
80526;76;Female;6000;CO;70;5;10
40701;82;Female;2000;KY;107;14;5
61111;78;Female;5000;IL;80;12;5
92504;34;Male;4000;CA;143;12;5
80302;45;Female;6000;CO;340;12;5
91605;71;Male;3000;CA;206;18;5
37663;36;Female;5000;TN;27;4;5
61109;56;Male;5000;IL;142;23;3
78801;81;Female;6000;TX;51;5;5
89450;86;Female;5000;NV;55;3;15
37086;44;Female;3000;TN;72;5;10
27909;38;Male;3000;NC;165;12;5
60540;58;Female;5000;IL;114;10;0
28105;73;Male;5000;NC;51;16;1
94550;77;Male;6000;CA;80;4;15
90066;60;Male;6000;CA;15;1;15
56082;75;Male;1000;MN;47;5;5
92129;70;Male;4000;CA;31;4;5
30030;76;Male;3000;GA;25;2;10
29605;64;Male;5000;SC;47;4;5
87106;34;Male;2000;NM;99;12;3
51501;34;Female;2000;IA;55;10;3
90714;42;Female;5000;CA;54;5;5
76012;54;Male;6000;TX;30;2;5
92201;82;Female;2000;CA;65;3;15
91303;56;Female;5000;CA;15;1;15
90250;68;Female;6000;CA;20;2;5
92311;38;Male;4000;CA;93;9;5
68144;75;Female;7000;NE;131;10;5
55075;92;Male;3000;MN;38;4;5
27863;62;Male;3000;NC;57;5;5
46218;29;Female;3000;IN;25;1;25
58043;82;Male;4000;ND;71;10;2
36522;74;Female;2000;AL;57;5;6
65239;58;Female;3000;MO;33;4;3
49445;66;Female;3000;MI;38;3;8
78245;33;Male;4000;TX;80;11;5
53221;82;Male;3000;WI;356;21;10
76904;68;Female;6000;TX;60;3;10
53098;26;Female;5000;WI;56;5;6
48503;51;Female;4000;MI;103;11;5
37917;46;Female;2000;TN;20;1;20
78258;34;Male;6000;TX;25;1;25
92071;44;Female;5000;CA;23;1;23
38230;65;Male;7000;TN;127;9;5
71446;31;Male;6000;LA;111;10;5
64062;75;Male;5000;MO;105;6;5
87108;62;Female;2000;NM;44;4;5
77642;45;Male;5000;TX;132;13;0
55110;69;Female;4000;MN;73;9;5
89006;69;Female;2000;NV;258;17;5
93274;45;Female;4000;CA;20;3;5
56384;72;Male;1000;MN;178;23;3
53110;62;Female;5000;WI;320;15;5
55355;48;Female;4000;MN;38;8;3
98058;32;Female;2000;WA;37;3;10
91709;42;Male;5000;CA;98;10;3
48328;80;Male;5000;MI;122;12;5
60126;74;Female;6000;IL;51;3;10
42350;70;Male;1000;KY;36;7;3
98144;62;Female;2000;WA;35;3;10
30044;43;Female;5000;GA;53;5;5
77030;73;Male;7000;TX;115;4;20
97424;50;Male;5000;OR;20;1;20
80204;42;Female;2000;CO;20;1;20
93906;68;Male;5000;CA;50;4;5
54836;78;Male;1000;WI;90;11;5
29693;67;Female;2000;SC;145;12;5
77253;38;Female;6000;TX;35;3;5
76424;36;Female;5000;TX;73;10;2
99026;70;Female;4000;WA;44;6;5
70003;73;Male;6000;LA;42;5;5
85201;72;Female;1000;AZ;170;11;5
32311;48;Female;5000;FL;156;16;2
80022;52;Female;2000;CO;25;1;25
79924;68;Male;3000;TX;172;15;10
62526;67;Male;5000;IL;47;4;10
91351;32;Male;7000;CA;89;16;5
32746;49;Male;6000;FL;49;4;5
47012;30;Male;1000;IN;25;2;5
48135;50;Male;4000;MI;58;4;10
49327;38;Male;4000;MI;45;5;5
38133;46;Female;6000;TN;53;6;3
32583;55;Male;4000;FL;138;18;5
33142;77;Female;2000;FL;101;21;2
61443;30;Male;3000;IL;38;7;3
33919;40;Female;5000;FL;20;2;5
60305;78;Female;4000;IL;64;6;3
69343;34;Female;1000;NE;38;3;10
60097;86;Female;2000;IL;83;12;3
52806;77;Male;1000;IA;223;21;5
30215;56;Male;7000;GA;173;15;5
92392;36;Male;4000;CA;45;3;5
29405;71;Female;5000;SC;72;6;3
85741;45;Female;2000;AZ;74;14;3
32780;81;Female;2000;FL;70;6;8
49201;73;Male;4000;MI;430;25;1
80210;64;Female;4000;CO;141;15;5
80601;56;Female;7000;CO;245;19;5
91764;85;Female;2000;CA;96;10;5
93581;70;Male;2000;CA;25;1;25
42503;59;Male;1000;KY;25;1;25
85260;76;Male;5000;AZ;32;2;15
90049;74;Female;7000;CA;45;3;15
63109;69;Female;4000;MO;35;11;3
91007;66;Female;5000;CA;136;9;5
99706;46;Female;6000;AK;15;1;15
85028;76;Male;4000;AZ;159;18;5
62684;68;Male;5000;IL;100;12;4
99362;50;Male;3000;WA;60;6;5
89431;73;Female;2000;NV;97;17;5
28806;86;Female;1000;NC;80;26;1
37206;44;Female;4000;TN;29;4;5
72501;31;Male;2000;AR;15;1;15
85345;84;Male;4000;AZ;26;3;5
78537;73;Male;3000;TX;197;27;5
95340;45;Male;5000;CA;87;6;10
90815;56;Male;5000;CA;71;6;10
94564;50;Male;7000;CA;42;3;10
95051;75;Female;6000;CA;210;14;5
30296;54;Male;3000;GA;55;5;5
77962;78;Female;3000;TX;148;12;5
33809;81;U;2000;FL;77;6;5
30265;55;Male;5000;GA;145;23;3
77546;55;Male;7000;TX;56;4;5
27217;51;Male;5000;NC;225;13;5
48341;53;Female;4000;MI;25;2;5
32713;43;Female;6000;FL;30;2;10
79086;68;Male;3000;TX;168;12;5
97141;72;Female;6000;OR;87;16;1
79007;92;Female;2000;TX;18;1;18
49442;40;Male;4000;MI;38;4;8
77506;76;Male;2000;TX;204;18;5
40207;51;Female;5000;KY;367;7;20
53223;85;J;1000;WI;15;1;15
60446;74;Female;1000;IL;56;7;5
52001;79;Female;2000;IA;106;10;5
48183;42;Male;7000;MI;15;1;15
36203;30;Female;3000;AL;22;3;5
55073;71;Female;3000;MN;139;15;3
85375;80;Female;1000;AZ;131;8;5
90706;72;Female;3000;CA;220;21;3
73501;40;Female;4000;OK;70;2;20
33714;30;Male;3000;FL;15;1;15
70726;51;Male;7000;LA;20;1;20
77506;76;Male;5000;TX;15;1;15
77642;69;Female;2000;TX;15;1;15
63050;70;Male;5000;MO;25;2;10
79413;84;Male;7000;TX;80;7;5
48158;79;Male;4000;MI;128;19;2
60409;76;Female;5000;IL;29;7;3
28081;69;Male;5000;NC;20;1;20
64068;66;Male;6000;MO;99;13;5
46234;67;Male;5000;IN;87;5;15
70507;48;Male;4000;LA;72;7;5
37343;75;Female;3000;TN;38;4;5
46151;32;Male;5000;IN;32;3;10
91202;83;Female;7000;CA;97;8;10
85382;82;Female;4000;AZ;25;1;25
97470;80;Male;3000;OR;173;15;3
97527;82;Female;3000;OR;37;3;10
41031;79;Female;2000;KY;25;2;10
29563;40;Female;3000;SC;84;10;5
27577;53;Male;7000;NC;105;10;5
70791;58;Female;3000;LA;55;2;25
38018;52;Female;7000;TN;77;3;25
27534;59;Female;6000;NC;219;14;3
71211;46;Male;1000;LA;55;4;5
42724;85;Female;3000;KY;72;14;3
46143;46;Female;5000;IN;285;29;2
33428;39;Male;6000;FL;138;11;5
36075;66;Female;2000;AL;15;1;15
84094;43;Female;6000;UT;70;4;5
94510;70;Female;6000;CA;150;16;3
62863;68;Male;2000;IL;52;4;2
29651;59;Male;2000;SC;80;6;10
36049;54;Female;3000;AL;30;2;10
37917;82;Female;5000;TN;327;43;2
48439;48;Male;5000;MI;855;42;5
78204;52;Female;1000;TX;72;13;3
91789;22;Male;3000;CA;20;1;20
77014;48;Male;6000;TX;20;1;20
34491;64;Male;5000;FL;89;14;5
57048;78;Male;4000;SD;44;5;5
90069;50;Male;4000;CA;282;10;20
60915;71;Female;4000;IL;142;8;10
63901;55;Female;6000;MO;122;9;5
55345;80;Female;5000;MN;135;20;3
67901;37;Male;7000;KS;210;16;5
98626;84;Female;5000;WA;136;10;5
33460;57;Female;5000;FL;47;3;15
60631;71;Female;4000;IL;346;13;10
30043;77;Male;7000;GA;96;14;1
66524;88;Male;3000;KS;131;22;2
54313;58;Female;4000;WI;80;6;5
47670;89;Female;1000;IN;192;34;3
85365;44;Male;7000;AZ;35;2;10
97503;82;Female;1000;OR;71;13;3
28147;72;Female;5000;NC;101;18;2
97520;36;Female;7000;OR;30;2;10
94530;42;Male;3000;CA;33;5;4
50140;75;Male;2000;IA;205;14;3
66712;75;Male;3000;KS;725;8;50
63146;46;Male;5000;MO;15;1;15
96797;66;Female;7000;HI;20;1;20
98390;68;Male;2000;WA;165;15;3
62703;82;Female;2000;IL;162;20;5
95695;89;Male;6000;CA;134;25;2
62810;82;Male;1000;IL;20;1;20
62301;94;Female;1000;IL;833;25;6
55044;89;Male;2000;MN;107;17;3
60070;72;Female;6000;IL;42;4;5
28209;77;Male;4000;NC;130;14;5
77024;42;Male;7000;TX;50;1;50
64138;26;Female;6000;MO;42;3;10
91910;85;Female;1000;CA;89;10;5
60181;26;Male;6000;IL;25;1;25
59218;59;Female;6000;MT;129;7;10
49841;70;Female;2000;MI;42;7;5
50854;78;Male;7000;IA;74;7;5
60458;34;Male;3000;IL;20;1;20
66061;81;Female;1000;KS;15;1;15
90606;68;Male;3000;CA;17;1;17
45242;32;Male;5000;OH;20;1;20
60643;30;Female;3000;IL;70;3;20
27360;63;Female;2000;NC;138;20;5
73159;36;Female;6000;OK;41;8;3
28773;77;Male;4000;NC;140;18;5
30655;80;Male;2000;GA;54;7;3
95212;66;Female;4000;CA;100;12;5
49506;77;Female;4000;MI;96;11;2
30253;43;Female;4000;GA;55;3;10
67056;66;Female;6000;KS;70;19;2
48127;49;Male;5000;MI;99;4;20
48832;24;Female;3000;MI;273;27;3
76513;52;Male;5000;TX;104;13;3
97030;83;Female;1000;OR;30;2;10
54449;48;Male;5000;WI;141;10;5
87122;74;Male;5000;NM;286;28;5
61350;49;Male;5000;IL;375;10;10
33809;45;Female;5000;FL;42;4;10
91367;55;Female;7000;CA;132;18;3
79924;76;Male;1000;TX;214;24;5
85268;66;Male;7000;AZ;131;10;10
79101;75;Female;1000;TX;109;20;3
28006;80;Female;3000;NC;475;25;5
60453;75;Male;3000;IL;119;13;1
95252;46;Female;6000;CA;227;29;2
37205;65;Male;7000;TN;355;11;5
35094;45;Male;3000;AL;25;1;25
56501;52;Female;3000;MN;39;5;3
78749;47;Male;5000;TX;25;3;5
32804;54;Male;3000;FL;70;3;20
32725;44;Female;6000;FL;132;8;10
94010;43;Male;7000;CA;110;12;5
28768;45;Male;6000;NC;130;13;5
60148;72;Male;4000;IL;59;7;3
54501;57;Male;4000;WI;51;5;5
37180;51;Female;4000;TN;28;2;3
71433;55;Female;1000;LA;25;1;25
60134;43;Female;7000;IL;92;6;10
47620;52;Female;5000;IN;143;14;5
60467;39;Male;6000;IL;280;38;3
94507;42;Male;6000;CA;56;6;5
30741;74;Male;1000;GA;38;7;3
48212;75;Female;2000;MI;290;33;5
46304;65;Male;3000;IN;63;12;3
74134;60;Male;6000;OK;201;17;5
62568;66;Female;6000;IL;55;3;10
31401;57;Male;1000;GA;133;15;2
85226;74;Male;6000;AZ;163;5;25
63106;42;Male;5000;MO;50;5;3
93003;88;Male;5000;CA;77;4;15
53204;34;Female;4000;WI;42;3;6
32277;40;Female;4000;FL;69;8;5
63670;39;Female;5000;MO;140;4;10
95340;57;Female;2000;CA;90;5;10
97128;62;Male;5000;OR;179;12;5
60620;68;Female;5000;IL;40;3;10
49423;71;Female;2000;MI;99;8;10
95425;26;Female;3000;CA;30;4;5
63070;63;U;4000;MO;87;14;2
49525;69;Male;1000;MI;15;1;15
92506;78;Male;2000;CA;180;10;5
37415;36;Female;5000;TN;97;11;5
86303;79;Male;3000;AZ;57;5;5
37077;46;Female;1000;TN;15;1;15
97470;44;Female;6000;OR;105;11;5
77007;42;Male;5000;TX;84;8;5
37209;82;Female;1000;TN;395;31;5
29407;66;Female;4000;SC;420;16;13
49892;67;Male;4000;MI;112;18;3
59404;83;Female;3000;MT;107;9;3
50125;94;Female;2000;IA;194;23;3
90044;68;Female;1000;CA;73;9;5
35243;70;Female;6000;AL;25;1;25
57241;42;U;3000;SD;160;18;2
49649;72;Male;2000;MI;284;36;2
94028;54;Female;6000;CA;144;5;20
63050;73;Female;5000;MO;51;4;5
30813;48;Female;5000;GA;144;17;5
95945;57;Female;5000;CA;168;16;3
30710;41;Female;6000;GA;131;10;5
80631;82;Female;3000;CO;20;1;20
62650;86;Female;2000;IL;227;16;2
94588;43;Female;5000;CA;158;14;3
85202;32;Male;6000;AZ;91;13;3
28412;82;Female;1000;NC;56;9;5
72212;66;Male;7000;AR;90;8;5
52302;38;Female;7000;IA;37;4;5
53954;64;Male;2000;WI;62;6;5
92651;35;Female;7000;CA;146;16;3
98405;64;Male;3000;WA;128;22;3
27105;38;Male;5000;NC;206;12;5
86003;34;Male;6000;AZ;186;22;5
91701;62;Male;5000;CA;20;1;20
76904;73;Female;3000;TX;73;9;5
70068;47;Female;5000;LA;60;4;5
27589;39;Female;2000;NC;104;8;10
80126;40;Female;7000;CO;122;10;5
85259;46;Female;7000;AZ;39;4;5
94549;55;Male;6000;CA;40;3;10
98372;38;Female;4000;WA;366;26;6
46970;70;Male;2000;IN;170;17;5
48301;63;Female;7000;MI;33;4;3
60187;68;Female;2000;IL;252;8;15
91786;76;Female;7000;CA;119;8;3
63031;61;Female;4000;MO;78;25;1
85222;87;Female;3000;AZ;84;8;5
48843;42;Female;5000;MI;20;1;20
49746;67;Male;1000;MI;31;2;6
61520;70;Female;2000;IL;131;16;5
32931;86;Male;2000;FL;29;5;2
97321;82;Female;3000;OR;53;6;3
63144;39;U;6000;MO;98;15;5
70458;45;Female;7000;LA;15;1;15
33936;66;Female;2000;FL;138;13;3
50158;51;Female;5000;IA;267;35;2
36117;54;Female;3000;AL;37;3;5
94544;70;Female;4000;CA;30;2;10
97006;80;Male;5000;OR;236;12;3
95687;30;Female;6000;CA;34;3;5
90631;85;Female;1000;CA;25;1;25
31069;34;Female;2000;GA;30;3;5
34957;75;Female;5000;FL;630;16;15
87501;38;Male;5000;NM;85;5;10
28562;52;Female;4000;NC;136;18;4
31629;50;Female;4000;GA;29;4;3
70663;70;Male;6000;LA;71;5;10
55346;82;Male;4000;MN;44;7;2
36272;49;Female;3000;AL;121;15;5
38464;62;Male;7000;TN;89;12;3
50536;80;Female;1000;IA;85;6;10
79065;38;Female;4000;TX;124;20;1
87110;81;Female;2000;NM;124;15;5
98248;83;Female;4000;WA;94;12;5
90241;45;Female;5000;CA;129;11;5
60007;51;Female;5000;IL;135;12;5
49424;80;Male;6000;MI;97;11;3
42629;92;Female;2000;KY;67;16;2
55362;87;Male;4000;MN;199;35;3
55126;58;Female;3000;MN;41;4;5
66850;33;Female;2000;KS;228;19;1
37087;46;Male;7000;TN;100;1;100
98513;54;Female;5000;WA;154;11;10
63044;61;Female;2000;MO;64;8;5
30728;54;Female;2000;GA;152;21;2
78596;80;Male;2000;TX;172;23;3
92807;50;Male;4000;CA;43;11;2
53206;78;Female;1000;WI;233;14;5
53704;58;Female;4000;WI;137;14;2
32720;67;Female;3000;FL;239;44;3
48906;53;Male;5000;MI;111;14;2
42301;70;Female;5000;KY;290;13;10
33008;60;Male;1000;FL;178;19;5
74129;71;Male;4000;OK;88;8;8
60108;90;Male;1000;IL;15;1;15
32935;84;Male;1000;FL;241;14;5
92061;70;Female;7000;CA;79;8;5
83687;38;Female;6000;ID;132;8;10
64145;76;Male;4000;MO;409;13;10
91710;54;Female;4000;CA;53;7;3
48173;57;Female;3000;MI;125;12;5
53719;41;Male;4000;WI;50;4;10
32824;69;Male;5000;FL;32;2;15
32159;70;Male;4000;FL;59;10;1
63028;38;Female;6000;MO;64;6;3
63116;45;Male;5000;MO;226;19;5
60135;54;Male;6000;IL;66;7;7
66048;63;Male;2000;KS;24;2;5
71107;47;Female;5000;LA;275;23;5
32174;41;Female;4000;FL;42;4;5
78840;78;Female;6000;TX;52;4;10
77575;48;Female;3000;TX;20;1;20
90745;52;Male;6000;CA;152;10;5
32303;43;Female;5000;FL;85;8;5
92705;67;Male;6000;CA;83;9;3
35215;78;Male;1000;AL;159;23;3
37931;42;Male;3000;TN;15;1;15
97459;86;U;6000;OR;112;41;1
78253;59;U;4000;TX;175;16;5
27302;56;Female;7000;NC;25;1;25
49916;77;Male;4000;MI;72;7;5
70003;50;Female;7000;LA;76;8;5
95650;64;Female;3000;CA;122;22;3
94610;30;Female;5000;CA;54;5;4
73072;63;Male;1000;OK;55;5;3
73701;82;Male;4000;OK;182;15;5
51640;80;Male;4000;IA;104;16;3
36203;32;Male;6000;AL;95;5;5
94061;57;Male;5000;CA;105;9;5
30034;44;Female;4000;GA;25;1;25
32541;77;J;4000;FL;737;31;10
30340;34;Female;4000;GA;15;1;15
90651;45;J;5000;CA;40;2;20
46845;62;Female;6000;IN;32;2;15
91605;88;Female;5000;CA;15;1;15
92708;65;Male;6000;CA;27;3;5
55902;62;Female;7000;MN;56;12;2
30022;49;Female;5000;GA;40;3;10
68134;44;Male;3000;NE;40;4;10
78231;41;Female;5000;TX;92;5;10
64863;68;Male;1000;MO;21;3;5
30606;56;Female;7000;GA;65;6;5
60630;30;Female;5000;IL;35;3;5
90806;84;Male;4000;CA;80;6;10
98801;37;Female;7000;WA;265;10;10
98033;46;Female;5000;WA;94;8;3
64503;73;Male;2000;MO;265;18;1
38021;43;Female;2000;TN;15;1;15
48162;44;Male;6000;MI;30;2;10
80501;91;Male;3000;CO;144;20;1
95624;48;Female;7000;CA;82;11;3
94546;78;Female;5000;CA;95;7;10
80916;48;Female;4000;CO;106;9;5
65201;82;Male;2000;MO;485;9;10
95215;77;Male;1000;CA;71;10;2
60004;77;Male;6000;IL;104;10;5
61760;88;Female;6000;IL;200;5;25
37642;30;Male;2000;TN;55;3;5
35769;55;Female;2000;AL;87;9;3
64601;62;Female;4000;MO;20;1;20
48323;74;Female;7000;MI;70;14;2
97009;43;Male;4000;OR;430;18;10
63628;62;Male;3000;MO;213;13;6
33180;73;Female;7000;FL;47;3;10
77006;43;Male;7000;TX;109;6;5
60482;66;Male;1000;IL;112;10;5
97202;72;Female;3000;OR;15;1;15
77021;88;Male;1000;TX;50;5;5
59404;72;Male;1000;MT;85;12;3
98032;68;Male;4000;WA;20;1;20
04444;76;Male;4000;ME;144;18;5
35601;76;Male;5000;AL;360;13;10
95120;52;Female;6000;CA;77;8;5
54724;73;Female;1000;WI;74;12;3
27546;70;Female;3000;NC;82;21;1
76457;30;Female;2000;TX;35;3;5
33040;66;Male;6000;FL;57;5;10
35771;56;U;5000;AL;62;4;10
92405;77;Female;2000;CA;115;7;5
33309;72;Female;3000;FL;164;15;5
53545;54;Female;6000;WI;37;3;10
35901;56;Male;4000;AL;50;4;10
92325;38;Female;5000;CA;254;12;6
60629;64;Female;7000;IL;322;22;0
89801;52;Female;5000;NV;31;3;5
81212;34;Male;4000;CO;102;11;5
71279;78;Female;2000;LA;110;10;5
90503;55;Male;7000;CA;70;7;5
39553;37;Female;2000;MS;30;2;10
94589;43;Female;7000;CA;70;6;5
71201;75;Female;1000;LA;105;10;5
70121;43;Female;6000;LA;48;4;3
64055;83;Female;1000;MO;130;9;5
87031;46;Male;4000;NM;20;2;5
78666;46;Female;3000;TX;32;4;5
48080;76;Female;2000;MI;133;14;5
92530;41;Female;5000;CA;40;2;20
92504;48;Male;5000;CA;42;5;5
32571;66;Male;6000;FL;57;8;3
36277;34;Female;2000;AL;50;4;10
98033;63;Female;4000;WA;111;13;3
98625;60;Male;5000;WA;84;5;10
89014;54;Female;7000;NV;63;12;4
33321;66;Female;3000;FL;86;17;3
85716;86;Male;2000;AZ;126;17;3
91103;42;Male;4000;CA;75;4;15
95380;74;Female;5000;CA;86;15;3
40461;76;Male;1000;KY;132;17;3
73127;42;Female;5000;OK;15;1;15
80439;37;Female;6000;CO;125;6;20
32301;38;Female;3000;FL;182;13;5
92647;74;Female;4000;CA;181;23;3
95320;40;Female;6000;CA;100;4;25
96093;57;Female;6000;CA;50;3;10
33442;77;Female;1000;FL;91;5;15
78759;61;Male;7000;TX;140;9;10
60525;50;Female;7000;IL;75;5;5
97201;56;Male;6000;OR;108;5;15
95817;52;Male;3000;CA;240;7;10
93389;51;Male;7000;CA;112;6;5
53555;56;Male;3000;WI;84;8;5
60605;40;Female;7000;IL;70;2;35
51529;44;Female;4000;IA;112;15;5
78374;67;Female;5000;TX;53;6;5
99515;56;Female;6000;AK;20;1;20
48186;60;Male;5000;MI;20;1;20
48187;57;Female;5000;MI;55;3;10
77520;80;Female;1000;TX;85;8;3
38663;52;Female;4000;MS;67;6;5
28462;92;Male;1000;NC;101;12;5
31410;47;Male;7000;GA;167;15;5
38301;67;Male;2000;TN;25;1;25
85204;78;Female;2000;AZ;125;14;5
